state,year,fallow_other_than_current,current_fallow,total_fallow,net_area_sown,gross_cropped_area,area_sown_more_than_once,agricultural_land,cultivated_land,uncultivable_land,uncultivated_land,cropping_intensity,double_cropped_share,fallow_share,current_fallow_share,cultivated_land_share,uncultivated_share,net_area_sown_change,gross_cropped_area_change,agricultural_land_change,cultivated_land_change,fallow_change,net_area_sown_delta,gross_cropped_area_delta,agricultural_land_delta,cultivated_land_delta,fallow_delta,agricultural_land_from_baseline,net_area_sown_from_baseline,fallow_from_baseline,agricultural_land_3yr_mean,fallow_3yr_mean,cropping_intensity_3yr_mean
Jammu & Kashmir,2024,41.0,102.0,143.0,729.0,1128.0,399.0,1097.0,831.0,1273.0,1539.0,1.547325102878536,0.5473251028799077,0.13035551504090215,0.0929808568823218,0.7575205104824453,1.4029170464891496,-0.012195121951219523,0.001776198934280604,0.0018264840182649067,-0.0024009603841537164,0.0671641791044777,-9.0,2.0,2.0,-2.0,9.0,0.018570102135544504,-0.03315649867369608,0.06716417910397639,1095.3333333333333,137.66666666666666,1.5400457362981543
Jharkhand,2015,7972.0,7970.0,2239.0,716.0,586.0,1302.0,116.0,100.0,363.0,579.0,0.8184357541888011,1.8184357541874046,19.30172413776464,68.70689655113183,0.8620689655098097,4.991379310301799,,,,,,,,,,,0.0,0.0,0.0,116.0,2239.0,0.8184357541888011
Jharkhand,2016,7972.0,7970.0,2239.0,670.0,583.0,1253.0,110.0,102.0,352.0,565.0,0.8701492537300446,1.870149253728552,20.354545454360412,72.45454545388678,0.9272727272642974,5.136363636316942,-0.06424581005586594,-0.005119453924914641,-0.051724137931034475,0.020000000000000018,0.0,-46.0,-3.0,-6.0,2.0,0.0,-0.05172413793058858,-0.06424581005577619,0.0,113.0,2239.0,0.8442925039594229
Jharkhand,2017,7972.0,7970.0,2239.0,696.0,584.0,1281.0,127.0,121.0,368.0,616.0,0.8390804597689093,1.840517241376666,17.6299212597037,62.75590551131688,0.952755905504309,4.850393700749209,0.0388059701492538,0.0017152658662091813,0.15454545454545454,0.18627450980392157,0.0,26.0,1.0,17.0,19.0,0.0,0.09482758620607908,-0.027932960893815736,0.0,117.66666666666667,2239.0,0.8425551558959183
Jharkhand,2018,7972.0,7970.0,2239.0,705.0,579.0,1285.0,127.0,146.0,380.0,653.0,0.821276595743516,1.8226950354584075,17.6299212597037,62.75590551131688,1.1496062992035463,5.141732283424081,0.012931034482758674,-0.008561643835616417,0.0,0.20661157024793386,0.0,9.0,-5.0,0.0,25.0,0.0,0.09482758620607908,-0.015363128491598654,0.0,121.33333333333333,2239.0,0.8435021030808233
Jharkhand,2019,7972.0,7970.0,2239.0,736.0,584.0,1320.0,131.0,144.0,369.0,643.0,0.7934782608684872,1.7934782608671285,17.091603053304645,60.83969465602413,1.099236641212983,4.908396946527417,0.04397163120567371,0.008635578583765069,0.03149606299212593,-0.013698630136986356,0.0,31.0,5.0,4.0,-2.0,0.0,0.12931034482647147,0.027932960893815736,0.0,128.33333333333334,2239.0,0.8179451054603041
Jharkhand,2020,7972.0,7970.0,2239.0,700.0,580.0,1280.0,132.0,125.0,406.0,663.0,0.8285714285702449,1.8285714285688164,16.962121211992713,60.37878787833047,0.946969696962523,5.022727272689222,-0.048913043478260865,-0.006849315068493178,0.007633587786259444,-0.13194444444444442,0.0,-36.0,-4.0,1.0,-19.0,0.0,0.13793103448156954,-0.02234636871505259,0.0,130.0,2239.0,0.8144420950607493
Jharkhand,2021,7972.0,7970.0,2239.0,690.0,586.0,1276.0,131.0,126.0,382.0,640.0,0.8492753623176098,1.8492753623161604,17.091603053304645,60.83969465602413,0.9618320610613601,4.885496183168813,-0.014285714285714235,0.010344827586206806,-0.007575757575757569,0.008000000000000007,0.0,-10.0,6.0,-1.0,1.0,0.0,0.12931034482647147,-0.03631284916196046,0.0,131.33333333333334,2239.0,0.8237750172521139
Jharkhand,2022,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,387.0,652.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.9770992366032285,0.04347826086956519,-0.030716723549488067,0.0,0.05555555555555558,0.0,30.0,-18.0,0.0,7.0,0.0,0.12931034482647147,0.005586592178763147,0.0,131.33333333333334,2239.0,0.8222452265918827
Jharkhand,2023,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,390.0,655.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.999999999961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12931034482647147,0.005586592178763147,0.0,131.0,2239.0,0.8090177133643989
Jharkhand,2024,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,390.0,655.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.999999999961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12931034482647147,0.005586592178763147,0.0,131.0,2239.0,0.7888888888877932
Karnataka,2015,19179.0,19050.0,3073.0,1476.0,793.0,2269.0,907.0,276.0,409.0,1592.0,0.5372628726283623,1.5372628726276847,3.3880926130061875,21.00330760747409,0.30429988974608124,1.7552370452020338,,,,,,,,,,,0.0,0.0,0.0,907.0,3073.0,0.5372628726283623
Karnataka,2016,19179.0,19050.0,3073.0,1495.0,793.0,2288.0,905.0,275.0,400.0,1581.0,0.5304347826083409,1.5304347826076719,3.3955801104934857,21.04972375688282,0.30386740331458134,1.7469613259649206,0.01287262872628725,0.0,-0.0022050716648290836,-0.0036231884057971175,0.0,19.0,0.0,-2.0,-1.0,0.0,-0.0022050716648266758,0.012872628726278541,0.0,906.0,3073.0,0.5338488276183515
Karnataka,2017,19179.0,19050.0,3073.0,1501.0,793.0,2294.0,905.0,274.0,400.0,1579.0,0.5283144570282956,1.5283144570276295,3.3955801104934857,21.04972375688282,0.302762430938892,1.7447513812135418,0.004013377926421313,0.0,0.0,-0.0036363636363636598,0.0,6.0,0.0,0.0,-1.0,0.0,-0.0022050716648266758,0.016937669376682292,0.0,905.6666666666666,3073.0,0.5320040374216662
Karnataka,2018,19179.0,19050.0,3073.0,1505.0,769.0,2274.0,872.0,251.0,403.0,1527.0,0.5109634551491622,1.5109634551484976,3.524082568803298,21.846330275204306,0.2878440366969176,1.7511467889888175,0.0026648900732844094,-0.030264817150063017,-0.03646408839779003,-0.08394160583941601,0.0,4.0,-24.0,-33.0,-23.0,0.0,-0.03858875413446683,0.019647696476951457,0.0,894.0,3073.0,0.5232375649285995
Karnataka,2019,19179.0,19050.0,3073.0,1511.0,752.0,2263.0,871.0,238.0,390.0,1499.0,0.49768365320946545,1.4976836532088036,3.52812858782603,21.871412169894523,0.273249138920467,1.7210103329486557,0.003986710963455042,-0.022106631989596837,-0.0011467889908256534,-0.05179282868525892,0.0,6.0,-17.0,-1.0,-13.0,0.0,-0.039691289966880164,0.023712737127355207,0.0,882.6666666666666,3073.0,0.5123205217956411
Karnataka,2020,19179.0,19050.0,3073.0,1516.0,743.0,2259.0,872.0,212.0,393.0,1477.0,0.4901055408967743,1.4901055408961148,3.524082568803298,21.846330275204306,0.24311926605476708,1.6938073394475988,0.0033090668431501324,-0.01196808510638303,0.0011481056257176547,-0.10924369747899154,0.0,5.0,-9.0,1.0,-26.0,0.0,-0.03858875413446683,0.027100271002691665,0.0,871.6666666666666,3073.0,0.49958421641846734
Karnataka,2021,19179.0,19050.0,3074.0,1524.0,742.0,2266.0,874.0,211.0,394.0,1479.0,0.486876640419628,1.486876640418972,3.517162471391857,21.79633867274394,0.24141876430178327,1.692219679631931,0.005277044854881341,-0.0013458950201884479,0.002293577981651307,-0.004716981132075526,0.00032541490400261885,8.0,-1.0,2.0,-1.0,1.0,-0.036383682469640154,0.03252032520323,0.0003254149040024974,872.3333333333334,3073.3333333333335,0.49155527817528927
Karnataka,2022,19179.0,19050.0,3073.0,1553.0,740.0,2293.0,872.0,178.0,308.0,1358.0,0.4764971023821787,1.4764971023815348,3.524082568803298,21.846330275204306,0.20412844036673838,1.5573394495394985,0.019028871391076008,-0.0026954177897574594,-0.0022883295194507935,-0.1563981042654028,-0.0003253090435914041,29.0,-2.0,-2.0,-33.0,-1.0,-0.03858875413446683,0.05216802168018146,0.0,872.6666666666666,3073.3333333333335,0.48449309456619366
Karnataka,2023,19179.0,19050.0,3073.0,1573.0,740.0,2312.0,872.0,177.0,315.0,1363.0,0.47043865225653503,1.4698029243474444,3.524082568803298,21.846330275204306,0.202981651375914,1.5630733944936204,0.012878300064391501,0.0,0.0,-0.005617977528089901,0.0,20.0,0.0,0.0,-1.0,0.0,-0.03858875413446683,0.06571815718152729,0.0,872.6666666666666,3073.3333333333335,0.4779374650194472
Karnataka,2024,19179.0,19050.0,3073.0,1589.0,740.0,2328.0,872.0,182.0,311.0,1365.0,0.46570169918158233,1.4650723725604373,3.524082568803298,21.846330275204306,0.2087155963300359,1.565366972475269,0.010171646535282797,0.0,0.0,0.02824858757062154,0.0,16.0,0.0,0.0,5.0,0.0,-0.03858875413446683,0.07655826558260395,0.0,872.0,3073.0,0.470879151273432
Ladakh,2024,1.0,2.0,3.0,22.0,23.0,1.0,32.0,24.0,39.0,47.0,1.0454545454070248,0.04545454545247934,0.09374999999707033,0.06249999999804688,0.7499999999765626,1.4687499999541018,,,,,,,,,,,0.0,0.0,0.0,32.0,3.0,1.0454545454070248
Madhya Pradesh,2015,507.0,561.0,1068.0,15149.0,23714.0,8565.0,17250.0,15710.0,13507.0,15046.0,1.565383853719614,0.5653838537196801,0.06191304347825728,0.032521739130432895,0.9107246376811066,0.8722318840579204,,,,,,,,,,,0.0,0.0,0.0,17250.0,1068.0,1.565383853719614
Madhya Pradesh,2016,481.0,500.0,981.0,15228.0,24214.0,8986.0,17231.0,15728.0,13525.0,15028.0,1.590097189387865,0.5900971893879308,0.05693227322848024,0.029017468516044975,0.9127734896407107,0.8721490337182478,0.0052148656677009075,0.021084591380619022,-0.0011014492753622651,0.0011457670273711251,-0.0814606741573034,79.0,500.0,-19.0,18.0,-87.0,-0.001101449275362255,0.005214865667700494,-0.0814606741572271,17240.5,1024.5,1.5777405215537397
Madhya Pradesh,2017,486.0,543.0,1029.0,15191.0,25114.0,9923.0,17207.0,15733.0,13549.0,15023.0,1.6532157198340034,0.6532157198340692,0.05980124367989424,0.031556924507466055,0.9143371883535238,0.8730749113732276,-0.0024297346992382396,0.03716858016023794,-0.0013928384887702538,0.0003179043743641863,0.04892966360856277,-37.0,900.0,-24.0,5.0,48.0,-0.0024927536231882613,0.002772460228397731,-0.03651685393255008,17229.333333333332,1026.0,1.6028989209804942
Madhya Pradesh,2018,467.0,493.0,960.0,15205.0,26115.0,10910.0,17121.0,15699.0,13636.0,15058.0,1.7175271292336916,0.7175271292337575,0.05607149115121453,0.028795047018279958,0.916944103732205,0.8795047018281128,0.0009215983147916607,0.03985824639643232,-0.0049979659440925195,-0.0021610627343799926,-0.06705539358600587,14.0,1001.0,-86.0,-34.0,-69.0,-0.0074782608695647835,0.0036966136378636413,-0.1011235955055233,17186.333333333332,990.0,1.6536133461518532
Madhya Pradesh,2019,401.0,374.0,775.0,15512.0,28277.0,12765.0,17183.0,15886.0,13569.0,14866.0,1.822911294481574,0.8229112944816385,0.04510271780247657,0.021765698655646756,0.9245184193679261,0.8651574230343441,0.02019072673462685,0.0827876699215011,0.0036212838035161177,0.011911586725269041,-0.19270833333333337,307.0,2162.0,62.0,187.0,-185.0,-0.0038840579710142675,0.023961977688294674,-0.2743445692881326,17170.333333333332,921.3333333333334,1.7312180478497563
Madhya Pradesh,2020,356.0,404.0,760.0,15800.0,29903.0,14103.0,17449.0,16204.0,13308.0,14553.0,1.892594936708741,0.8925949367088042,0.043555504613442396,0.02315318929451412,0.928649206258185,0.8340306034729306,0.018566271273852575,0.057502563921208116,0.015480416690915488,0.020017625582273713,-0.01935483870967747,288.0,1626.0,266.0,318.0,-15.0,0.011536231884057302,0.04297313354016483,-0.2883895131083442,17251.0,831.6666666666666,1.8110111201413355
Madhya Pradesh,2021,357.0,344.0,701.0,15823.0,30049.0,14226.0,17432.0,16167.0,13324.0,14590.0,1.8990709726346522,0.8990709726347154,0.04021340064249425,0.01973382285451929,0.9274323083982946,0.8369664983937106,0.001455696202531609,0.004882453265558695,-0.000974267866353351,-0.0022833868180696104,-0.07763157894736838,23.0,146.0,-17.0,-37.0,-59.0,0.010550724637680548,0.04449138557000168,-0.3436329588011764,17354.666666666668,745.3333333333334,1.8715257346083225
Madhya Pradesh,2022,351.0,325.0,675.0,15848.0,30117.0,14269.0,17442.0,16172.0,13314.0,14584.0,1.9003659767792844,0.9003659767793475,0.03869969040247456,0.01863318426785812,0.9271872491686202,0.8361426441921318,0.0015799785122923016,0.0022629704815468887,0.0005736576411197181,0.0003092719737738392,-0.03708987161198285,25.0,68.0,10.0,5.0,-26.0,0.01113043478260805,0.046141659515476524,-0.3679775280895431,17441.0,712.0,1.8973439620408925
Madhya Pradesh,2023,401.0,399.0,801.0,15640.0,30265.0,14625.0,17423.0,16039.0,13333.0,14717.0,1.9351023017901576,0.9351023017902215,0.04597371290822212,0.02290076335877731,0.9205647707053366,0.8446880560178589,-0.013124684502776374,0.004914168077829739,-0.0010893246187363426,-0.008224091021518665,0.18666666666666676,-208.0,148.0,-19.0,-133.0,126.0,0.010028985507245795,0.03241138028912585,-0.2499999999997659,17432.333333333332,725.6666666666666,1.9115130837346979
Madhya Pradesh,2024,402.0,499.0,901.0,15545.0,30109.0,14564.0,17402.0,16044.0,13354.0,14712.0,1.936892891604893,0.9368928916049574,0.05177565797034526,0.02867486495804915,0.9219629927594,0.8454200666589561,-0.006074168797953972,-0.005154468858417305,-0.0012053033346726139,0.0003117401334247205,0.12484394506866425,-95.0,-156.0,-21.0,5.0,100.0,0.00881159420289804,0.026140339296321462,-0.15636704119835546,17422.333333333332,792.3333333333334,1.9241203900581116
Maharashtra,2015,1255.0,1477.0,2732.0,17192.0,23467.0,6275.0,21062.0,18669.0,9696.0,12089.0,1.3649953466727918,0.3649953466728499,0.1297122780362677,0.070126293799256,0.8863830595384633,0.5739720824232943,,,,,,,,,,,0.0,0.0,0.0,21062.0,2732.0,1.3649953466727918
Maharashtra,2016,1258.0,1401.0,2659.0,16910.0,23947.0,7037.0,20748.0,18312.0,10011.0,12447.0,1.4161442933174797,0.41614429331753894,0.12815693078850354,0.06752458068247216,0.8825910931173664,0.5999132446500578,-0.016402978129362533,0.020454254911151937,-0.014908365777229093,-0.019122609673790758,-0.026720351390922437,-282.0,480.0,-314.0,-357.0,-73.0,-0.014908365777228426,-0.01640297812936154,-0.02672035139091262,20905.0,2695.5,1.3905698199951357
Maharashtra,2017,1262.0,1366.0,2628.0,16943.0,23109.0,6166.0,20751.0,18309.0,9992.0,12434.0,1.3639261051760985,0.3639261051761575,0.12664449906028014,0.06582815286009995,0.8823189243891435,0.5992000385523301,0.0019515079834417914,-0.034993944961790646,0.00014459224985530206,-0.00016382699868933148,-0.011658518239939797,33.0,-838.0,3.0,-3.0,-31.0,-0.014765929161522421,-0.014483480688691572,-0.038067349926779626,20853.666666666668,2673.0,1.3816885817221234
Maharashtra,2018,1260.0,1448.0,2708.0,16815.0,22194.0,5379.0,20719.0,18263.0,10039.0,12495.0,1.3198929527207064,0.31989295272076596,0.1307012886722269,0.06988754283507553,0.8814614604951551,0.6030696462184177,-0.007554742371480794,-0.03959496300142806,-0.001542094356898449,-0.0025124255830465403,0.030441400304414,-128.0,-915.0,-32.0,-46.0,80.0,-0.016285253062386464,-0.021928804094926597,-0.008784773060026067,20739.333333333332,2665.0,1.3666544504047617
Maharashtra,2019,1215.0,1444.0,2659.0,16722.0,23856.0,7134.0,20589.0,18166.0,10169.0,12592.0,1.4266236096159892,0.4266236096160491,0.1291466316965307,0.07013453786001893,0.8823157996988255,0.6115887124192233,-0.005530776092774303,0.0748851040821843,-0.006274434094309611,-0.005311285111974984,-0.01809453471196454,-93.0,1662.0,-130.0,-97.0,-49.0,-0.02245750640964664,-0.02733829688226923,-0.02672035139091262,20686.333333333332,2665.0,1.3701475558375982
Maharashtra,2020,1214.0,1438.0,2652.0,16650.0,24917.0,8266.0,20509.0,18089.0,10249.0,12670.0,1.4965165165164267,0.4964564564564266,0.12930908381685458,0.0701155590228646,0.8820030230630025,0.6177775610707192,-0.0043057050592034685,0.044475184439973114,-0.0038855699645441444,-0.004238687658262741,-0.002632568634825083,-72.0,1061.0,-80.0,-77.0,-7.0,-0.02625581616180675,-0.031526291298276436,-0.029282576866753555,20605.666666666668,2673.0,1.4143443596177077
Maharashtra,2021,1203.0,1456.0,2658.0,16590.0,25730.0,9140.0,20466.0,18046.0,10292.0,12712.0,1.5509342977696472,0.5509342977697076,0.12987393726179372,0.07114238248802544,0.8817551060294693,0.6211277240300683,-0.003603603603603567,0.03262832604246091,-0.0020966404992930343,-0.00237713527558181,0.002262443438914019,-60.0,813.0,-43.0,-43.0,6.0,-0.028297407653592805,-0.0350162866449491,-0.02708638360174704,20521.333333333332,2656.3333333333335,1.4913581413006878
Maharashtra,2022,1195.0,1477.0,2671.0,16491.0,25375.0,8884.0,20394.0,17968.0,10364.0,12790.0,1.5387180886543241,0.5387180886543849,0.130969893105809,0.07242326174364654,0.8810434441501971,0.6271452387956935,-0.005967450271247787,-0.01379712397979016,-0.0035180299032542273,-0.0043222874875318285,0.004890895410082807,-99.0,-355.0,-72.0,-78.0,13.0,-0.0317158864305369,-0.040774778966959004,-0.022327964860899586,20456.333333333332,2660.3333333333335,1.5287229676467995
Maharashtra,2023,1158.0,1443.0,2602.0,16571.0,24133.0,7562.0,20391.0,18014.0,10382.0,12758.0,1.456339388087535,0.4563393880875954,0.1276053160708093,0.07076651463880777,0.8834289637584776,0.6256681869451902,0.004851130919895752,-0.048945812807881794,-0.00014710208884971543,0.0025601068566341034,-0.02583302134032195,80.0,-1242.0,-3.0,46.0,-69.0,-0.031858323046242906,-0.03612145183806211,-0.04758418740847453,20417.0,2643.6666666666665,1.5153305915038355
Maharashtra,2024,1152.0,1443.0,2595.0,16543.0,25112.0,8570.0,20371.0,17986.0,10388.0,12774.0,1.5179834371032148,0.5180438856313535,0.12738697167541468,0.0708359923420514,0.8829218005988472,0.6270678906288043,-0.0016896988715225936,0.04056685865826881,-0.0009808248737187553,-0.0015543466192960986,-0.0026902382782475476,-28.0,979.0,-20.0,-28.0,-7.0,-0.032807900484282934,-0.03775011633317603,-0.05014641288431547,20385.333333333332,2622.6666666666665,1.5043469712816915
Manipur,2024,0.0,0.0,0.0,187.0,275.0,88.0,194.0,187.0,1688.0,1695.0,1.4705882352862536,0.47058823529160115,0.0,0.0,0.9639175257682273,8.737113402016819,,,,,,,,,,,0.0,0.0,0.0,194.0,0.0,1.4705882352862536
Meghalaya,2015,153.0,60.0,213.0,245.0,303.0,57.0,1008.0,305.0,1185.0,1887.0,1.2367346938725032,0.2326530612235402,0.21130952380931417,0.05952380952375047,0.3025793650790649,1.8720238095219524,,,,,,,,,,,0.0,0.0,0.0,1008.0,213.0,1.2367346938725032
Meghalaya,2016,154.0,60.0,214.0,252.0,309.0,56.0,1015.0,312.0,1181.0,1884.0,1.2261904761856104,0.2222222222213404,0.2108374384234376,0.059113300492552596,0.3073891625612735,1.8561576354661515,0.02857142857142847,0.01980198019801982,0.00694444444444442,0.022950819672131084,0.0046948356807512415,7.0,6.0,7.0,7.0,1.0,0.0069444444444375555,0.028571428571311955,0.004694835680729132,1011.5,213.5,1.2314625850290568
Meghalaya,2017,153.0,58.0,211.0,253.0,309.0,56.0,1013.0,311.0,1183.0,1885.0,1.2213438735129591,0.2213438735169117,0.20829220138182794,0.057255676209222846,0.3070088845011777,1.8608094767997425,0.003968253968253954,0.0,-0.0019704433497537144,-0.0032051282051281937,-0.014018691588784993,1.0,0.0,-2.0,-1.0,-3.0,0.0049603174603125395,0.03265306122435652,-0.009389671361458265,1012.0,212.66666666666666,1.2280896811903574
Meghalaya,2018,153.0,57.0,210.0,255.0,312.0,57.0,1011.0,312.0,1185.0,1884.0,1.2235294117599078,0.22352941176382932,0.2077151335309518,0.05637982195840121,0.30860534124598554,1.863501483677682,0.007905138339920903,0.009708737864077666,-0.001974333662388972,0.003215434083601254,-0.004739336492891044,2.0,3.0,-2.0,1.0,-1.0,0.0029761904761875235,0.04081632653044565,-0.014084507042187397,1013.0,211.66666666666666,1.223687920486159
Meghalaya,2019,153.0,58.0,211.0,255.0,313.0,58.0,1010.0,313.0,1185.0,1883.0,1.2274509803873435,0.2274509803912649,0.20891089108890207,0.05742574257420057,0.3099009900987031,1.8643564356417184,0.0,0.0032051282051281937,-0.0009891196834816984,0.0032051282051281937,0.004761904761904745,0.0,1.0,-1.0,1.0,1.0,0.001984126984125016,0.04081632653044565,-0.009389671361458265,1011.3333333333334,210.66666666666666,1.2241080885534035
Meghalaya,2020,154.0,58.0,212.0,253.0,309.0,56.0,1010.0,312.0,1185.0,1884.0,1.2213438735129591,0.2213438735169117,0.2099009900988021,0.05742574257420057,0.30891089108880304,1.8653465346516185,-0.007843137254901933,-0.012779552715655007,0.0,-0.0031948881789137795,0.004739336492890933,-2.0,-4.0,0.0,-1.0,1.0,0.001984126984125016,0.03265306122435652,-0.004694835680729132,1010.3333333333334,211.0,1.2241080885534033
Meghalaya,2021,154.0,54.0,207.0,269.0,325.0,56.0,1015.0,323.0,1189.0,1881.0,1.2081784386572187,0.20817843866093616,0.20394088669930646,0.05320197044329734,0.3182266009849082,1.853201970441524,0.06324110671936767,0.05177993527508096,0.004950495049504955,0.03525641025641035,-0.02358490566037741,16.0,16.0,5.0,11.0,-5.0,0.0069444444444375555,0.09795918367306956,-0.028169014084374795,1011.6666666666666,210.0,1.2189910975191738
Meghalaya,2022,150.0,53.0,203.0,274.0,330.0,56.0,1014.0,327.0,1190.0,1876.0,1.2043795620394002,0.20437956204304972,0.2001972386585797,0.05226824457588534,0.3224852071002737,1.850098619327564,0.018587360594795488,0.01538461538461533,-0.0009852216748768017,0.01238390092879249,-0.019323671497584516,5.0,5.0,-1.0,4.0,-4.0,0.005952380952375047,0.11836734693829239,-0.04694835680729133,1013.0,207.33333333333334,1.211300624736526
Meghalaya,2023,150.0,53.0,203.0,274.0,366.0,92.0,1014.0,327.0,1190.0,1876.0,1.3357664233527893,0.3357664233564388,0.2001972386585797,0.05226824457588534,0.3224852071002737,1.850098619327564,0.0,0.10909090909090913,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.005952380952375047,0.11836734693829239,-0.04694835680729133,1014.3333333333334,204.33333333333334,1.2494414746831362
Meghalaya,2024,150.0,53.0,203.0,274.0,366.0,92.0,1014.0,327.0,1190.0,1876.0,1.3357664233527893,0.3357664233564388,0.2001972386585797,0.05226824457588534,0.3224852071002737,1.850098619327564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952375047,0.11836734693829239,-0.04694835680729133,1014.0,203.0,1.291970802914993
Mizoram,2015,127.0,47.0,174.0,145.0,188.0,44.0,367.0,191.0,1672.0,1848.0,1.2965517241289894,0.30344827585997625,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,,,,,,,,,,,0.0,0.0,0.0,367.0,174.0,1.2965517241289894
Mizoram,2016,127.0,47.0,174.0,145.0,186.0,42.0,367.0,191.0,1672.0,1848.0,1.2827586206808086,0.2896551724117955,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,-0.010638297872340385,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.289655172404899
Mizoram,2017,127.0,47.0,174.0,145.0,188.0,44.0,367.0,191.0,1672.0,1848.0,1.2965517241289894,0.30344827585997625,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,0.010752688172043001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.2919540229795958
Mizoram,2018,127.0,47.0,174.0,145.0,187.0,42.0,367.0,191.0,1672.0,1848.0,1.289655172404899,0.2896551724117955,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,-0.005319148936170248,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.289655172404899
Mizoram,2019,127.0,47.0,174.0,145.0,195.0,50.0,367.0,191.0,1672.0,1848.0,1.344827586197622,0.3448275862045185,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,0.04278074866310155,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.31034482757717
Mizoram,2020,127.0,47.0,174.0,145.0,206.0,61.0,367.0,191.0,1672.0,1848.0,1.420689655162616,0.4206896551695125,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,0.05641025641025643,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.3517241379217122
Mizoram,2021,127.0,47.0,174.0,145.0,206.0,62.0,367.0,191.0,1672.0,1848.0,1.420689655162616,0.4275862068936029,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.3954022988409511
Mizoram,2022,127.0,47.0,174.0,145.0,206.0,62.0,367.0,191.0,1672.0,1848.0,1.420689655162616,0.4275862068936029,0.4741144414156019,0.1280653950950189,0.5204359673010343,5.035422343310531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,174.0,1.420689655162616
Mizoram,2023,107.0,37.0,144.0,198.0,201.0,3.0,391.0,235.0,1669.0,1825.0,1.0151515151463881,0.01515151515143863,0.3682864450118458,0.09462915600998817,0.6010230179012762,4.6675191815737405,0.3655172413793104,-0.024271844660194164,0.06539509536784749,0.23036649214659688,-0.1724137931034483,53.0,-5.0,24.0,44.0,-30.0,0.06539509536766923,0.36551724137678954,-0.1724137931024574,375.0,164.0,1.2855102751572067
Mizoram,2024,3.0,5.0,8.0,145.0,202.0,57.0,165.0,150.0,1848.0,1863.0,1.3931034482662545,0.393103448273151,0.04848484848455464,0.03030303030284665,0.9090909090853995,11.290909090840662,-0.2676767676767676,0.004975124378109541,-0.578005115089514,-0.36170212765957444,-0.9444444444444444,-53.0,1.0,-226.0,-85.0,-136.0,-0.5504087193445493,0.0,-0.9540229885002643,307.6666666666667,108.66666666666667,1.2763148728584197
Nagaland,2015,100.0,50.0,150.0,384.0,504.0,120.0,695.0,434.0,958.0,1219.0,1.312499999996582,0.3124999999991862,0.21582733812918586,0.07194244604306195,0.6244604316537777,1.7539568345298504,,,,,,,,,,,0.0,0.0,0.0,695.0,150.0,1.312499999996582
Nagaland,2016,106.0,47.0,153.0,385.0,521.0,137.0,694.0,431.0,958.0,1221.0,1.3532467532432384,0.3558441558432316,0.2204610951005469,0.06772334293938369,0.6210374639760504,1.7593659942337763,0.0026041666666667407,0.03373015873015883,-0.0014388489208633226,-0.00691244239631339,0.020000000000000018,1.0,17.0,-1.0,-3.0,3.0,-0.001438848920861239,0.002604166666659885,0.01999999999986667,694.5,151.5,1.3328733766199101
Nagaland,2017,110.0,44.0,153.0,385.0,530.0,145.0,694.0,428.0,958.0,1224.0,1.376623376619801,0.37662337662239836,0.2204610951005469,0.06340057636878473,0.6167146974054515,1.7636887608043752,0.0,0.017274472168905985,0.0,-0.00696055684454755,0.0,0.0,9.0,0.0,-3.0,0.0,-0.001438848920861239,0.002604166666659885,0.01999999999986667,694.3333333333334,152.0,1.3474567099532073
