state,year,fallow_other_than_current,current_fallow,total_fallow,net_area_sown,gross_cropped_area,area_sown_more_than_once,agricultural_land,cultivated_land,uncultivable_land,uncultivated_land,cropping_intensity,double_cropped_share,fallow_share,current_fallow_share,cultivated_land_share,uncultivated_share,net_area_sown_change,gross_cropped_area_change,agricultural_land_change,cultivated_land_change,fallow_change,net_area_sown_delta,gross_cropped_area_delta,agricultural_land_delta,cultivated_land_delta,fallow_delta,agricultural_land_from_baseline,net_area_sown_from_baseline,fallow_from_baseline,agricultural_land_3yr_mean,fallow_3yr_mean,cropping_intensity_3yr_mean,conflict_count,people_affected,conflict_land_area_ha,conflict_observed,conflict_next_period,target_available
Goa,2020,4.0,5.0,8.0,126.0,144.0,18.0,140.0,131.0,221.0,230.0,1.1428571428480725,0.142857142856009,0.0571428571424489,0.0357142857140306,0.935714285707602,1.6428571428454082,,,,,,,,,,,0.0,0.0,0.0,140.0,8.0,1.1428571428480725,0.0,0.0,0.0,False,,False
Goa,2021,4.0,5.0,8.0,127.0,144.0,18.0,141.0,131.0,221.0,230.0,1.1338582677076074,0.1417322834634509,0.0567375886520798,0.0354609929075499,0.929078014177808,1.6312056737472966,0.0079365079365079,0.0,0.0071428571428571,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0071428571428061,0.0079365079364449,0.0,140.5,8.0,1.13835770527784,0.0,0.0,0.0,False,,False
Goa,2022,4.0,5.0,8.0,126.0,144.0,18.0,139.0,130.0,221.0,230.0,1.1428571428480725,0.142857142856009,0.0575539568341183,0.0359712230213239,0.9352517985544228,1.6546762589809016,-0.0078740157480314,0.0,-0.0141843971631205,-0.0076335877862595,0.0,-1.0,0.0,-2.0,-1.0,0.0,-0.0071428571428061,0.0,0.0,140.0,8.0,1.1398575178012509,0.0,0.0,0.0,False,,False
Goa,2023,4.0,5.0,8.0,127.0,145.0,19.0,141.0,131.0,220.0,229.0,1.141732283455577,0.1496062992114204,0.0567375886520798,0.0354609929075499,0.929078014177808,1.6241134751657866,0.0079365079365079,0.0069444444444444,0.014388489208633,0.0076923076923076,0.0,1.0,1.0,2.0,1.0,0.0,0.0071428571428061,0.0079365079364449,0.0,140.33333333333334,8.0,1.139482564670419,0.0,0.0,0.0,False,,False
Gujarat,2015,19602.0,18810.0,2106.0,1363.0,2108.0,3472.0,804.0,2.0,1959.0,2766.0,1.5465884079225631,2.547322083637163,2.619402985071369,23.395522388030603,0.0024875621890516,3.440298507458408,,,,,,,,,,,0.0,0.0,0.0,804.0,2106.0,1.5465884079225631,0.0,0.0,0.0,False,,False
Gujarat,2016,19602.0,18810.0,2109.0,1376.0,2074.0,3450.0,802.0,5.0,1933.0,2741.0,1.5072674418593697,2.507267441858643,2.6296758104705367,23.45386533662911,0.0062344139650795,3.4177057356565865,0.0095377842993396,-0.0161290322580645,-0.0024875621890547,1.5,0.0014245014245013,13.0,-34.0,-2.0,3.0,3.0,-0.0024875621890516,0.0095377842993326,0.0014245014245007,803.0,2107.5,1.5269279248909664,0.0,0.0,0.0,False,,False
Gujarat,2017,19602.0,18810.0,2121.0,1402.0,2069.0,3471.0,804.0,5.0,1923.0,2732.0,1.4757489300988047,2.475748930098092,2.638059701489256,23.395522388030603,0.006218905472629,3.39800995024453,0.0188953488372092,-0.002410800385728,0.0024937655860348,0.0,0.0056899004267425,26.0,-5.0,2.0,0.0,12.0,0.0,0.028613352897998,0.0071225071225037,803.3333333333334,2112.0,1.509868259960246,0.0,0.0,0.0,False,,False
Gujarat,2018,19602.0,18810.0,2118.0,1416.0,2077.0,3492.0,803.0,4.0,1903.0,2711.0,1.4668079096034838,2.4661016949135126,2.637608966372805,23.424657534217403,0.0049813200498069,3.376089663756692,0.0099857346647647,0.0038666022232962,-0.0012437810945273,-0.1999999999999999,-0.0014144271570014,14.0,8.0,-1.0,-1.0,-3.0,-0.0012437810945258,0.038884812912664,0.0056980056980029,803.0,2116.0,1.4832747605205527,0.0,0.0,0.0,False,,False
Gujarat,2019,19624.0,18810.0,2119.0,1420.0,2077.0,3496.0,807.0,4.0,1901.0,2712.0,1.462676056336998,2.4619718309841816,2.6257744733548627,23.308550185844723,0.0049566294919393,3.3605947955348694,0.002824858757062,0.0,0.0049813200498132,0.0,0.0004721435316337,4.0,0.0,4.0,0.0,1.0,0.0037313432835774,0.0418195157739972,0.0061728395061699,804.6666666666666,2119.333333333333,1.468410965346429,0.0,0.0,0.0,False,,False
Gujarat,2020,19624.0,18810.0,2051.0,1423.0,2087.0,3510.0,787.0,11.0,1876.0,2674.0,1.4666198172863902,2.466619817285688,2.606099110543067,23.900889453590977,0.0139771283354333,3.397712833540791,0.0021126760563381,0.0048146364949446,-0.0247831474597274,1.75,-0.0320906087777252,3.0,10.0,-20.0,7.0,-68.0,-0.0211442786069388,0.044020542919997,-0.0261158594491803,799.0,2096.0,1.4653679277422906,0.0,0.0,0.0,False,,False
Gujarat,2021,19624.0,18810.0,2052.0,1462.0,2080.0,3542.0,788.0,10.0,1917.0,2716.0,1.4227086183300803,2.422708618329396,2.604060913702279,23.870558375604222,0.0126903553299331,3.44670050760984,0.0274068868587491,-0.0033540967896502,0.0012706480304955,-0.0909090909090909,0.000487567040468,39.0,-7.0,1.0,-1.0,1.0,-0.019900497512413,0.0726338958179951,-0.0256410256410134,794.0,2074.0,1.4506681639844894,0.0,0.0,0.0,False,,False
Gujarat,2022,19624.0,18810.0,2058.0,1520.0,2078.0,3597.0,787.0,9.0,1766.0,2562.0,1.367105263156995,2.366447368419496,2.614993646756525,23.900889453590977,0.0114358322744454,3.25540025412547,0.039671682626539,-0.0009615384615384,-0.0012690355329949,-0.0999999999999999,0.0029239766081872,58.0,-2.0,-1.0,-1.0,6.0,-0.0211442786069388,0.1151870873073256,-0.0227920227920119,787.3333333333334,2053.6666666666665,1.4188112329244886,0.0,0.0,0.0,False,,False
Gujarat,2023,19624.0,18810.0,2058.0,1573.0,2077.0,3649.0,785.0,9.0,1721.0,2514.0,1.320406865860572,2.3197711379514816,2.6216560509520743,23.96178343945992,0.0114649681528516,3.2025477706965573,0.0348684210526315,-0.0004812319538017,-0.002541296060991,0.0,0.0,53.0,-1.0,-2.0,0.0,0.0,-0.0236318407959905,0.1540719002199896,-0.0227920227920119,786.6666666666666,2056.0,1.3700735824492158,0.0,0.0,0.0,False,,False
Gujarat,2024,19624.0,18810.0,2081.0,1612.0,2099.0,3711.0,785.0,9.0,1724.0,2518.0,1.3021091811406311,2.302109181140011,2.650955414009362,23.96178343945992,0.0114649681528516,3.2076433120978245,0.0247933884297519,0.010592200288878,0.0,0.0,0.0111758989310009,39.0,22.0,0.0,0.0,23.0,-0.0236318407959905,0.1826852531179877,-0.0118708452041729,785.6666666666666,2065.6666666666665,1.3298737700527328,0.0,0.0,0.0,False,,False
Haryana,2015,4421.0,4371.0,41.0,395.0,113.0,508.0,25.0,8.0,44.0,78.0,0.2860759493663644,1.2860759493638327,1.6399999999344,174.8399999930064,0.3199999999872,3.1199999998752,,,,,,,,,,,0.0,0.0,0.0,25.0,41.0,0.2860759493663644,0.0,0.0,0.0,False,,False
Haryana,2016,4421.0,4371.0,40.0,436.0,128.0,564.0,24.0,8.0,35.0,68.0,0.2935779816507028,1.2935779816484092,1.6666666665972223,182.12499999241143,0.3333333333194444,2.8333333332152777,0.1037974683544304,0.1327433628318584,-0.04,0.0,-0.024390243902439,41.0,15.0,-1.0,0.0,-1.0,-0.0399999999984,0.1037974683541676,-0.0243902439018441,24.5,40.5,0.2898269655085336,0.0,0.0,0.0,False,,False
Haryana,2017,4421.0,4371.0,36.0,436.0,117.0,553.0,24.0,6.0,49.0,79.0,0.2683486238525955,1.268348623850302,1.4999999999375,182.12499999241143,0.2499999999895833,3.291666666529514,0.0,-0.0859375,0.0,-0.25,-0.0999999999999999,0.0,-11.0,0.0,-2.0,-4.0,-0.0399999999984,0.1037974683541676,-0.1219512195092207,24.33333333333333,39.0,0.2826675182898876,0.0,0.0,0.0,False,,False
Haryana,2018,4421.0,4371.0,35.0,156.0,289.0,445.0,74.0,21.0,54.0,149.0,1.8525641025522277,2.8525641025458173,0.4729729729665814,59.06756756676936,0.2837837837799488,2.013513513486304,-0.6422018348623852,1.4700854700854702,2.083333333333333,2.5,-0.0277777777777777,-280.0,172.0,50.0,15.0,-1.0,1.9599999999216,-0.6050632911377087,-0.1463414634110648,40.66666666666666,37.0,0.8048302360185086,0.0,0.0,0.0,False,,False
Haryana,2019,4421.0,4371.0,36.0,166.0,199.0,366.0,175.0,34.0,63.0,273.0,1.19879518071567,2.204819277095152,0.2057142857131102,24.97714285700013,0.1942857142846041,1.559999999991086,0.0641025641025641,-0.3114186851211072,1.364864864864865,0.6190476190476191,0.0285714285714284,10.0,-90.0,101.0,13.0,1.0,5.99999999976,-0.5797468354415702,-0.1219512195092207,91.0,35.666666666666664,1.1065693023734977,0.0,0.0,0.0,False,,False
Haryana,2020,4421.0,4371.0,32.0,168.0,171.0,339.0,153.0,37.0,65.0,255.0,1.0178571428510843,2.017857142845132,0.2091503267960186,28.56862745079367,0.2418300653578965,1.6666666666557737,0.0120481927710842,-0.1407035175879397,-0.1257142857142856,0.0882352941176469,-0.1111111111111111,2.0,-28.0,-22.0,3.0,-4.0,5.1199999997952,-0.5746835443023426,-0.2195121951165972,134.0,34.333333333333336,1.356405475372994,0.0,0.0,0.0,False,,False
Haryana,2021,4421.0,4371.0,32.0,168.0,171.0,339.0,153.0,37.0,65.0,255.0,1.0178571428510843,2.017857142845132,0.2091503267960186,28.56862745079367,0.2418300653578965,1.6666666666557737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1199999997952,-0.5746835443023426,-0.2195121951165972,160.33333333333334,33.333333333333336,1.0781698221392797,0.0,0.0,0.0,False,,False
Haryana,2022,4421.0,4354.0,31.0,154.0,138.0,292.0,81.0,36.0,122.0,239.0,0.8961038960980773,1.896103896091584,0.3827160493779911,53.75308641908946,0.4444444444389575,2.9506172839141898,-0.0833333333333333,-0.1929824561403509,-0.4705882352941176,-0.0270270270270269,-0.03125,-14.0,-33.0,-72.0,-1.0,-1.0,2.2399999999104,-0.6101265822769364,-0.2439024390184414,129.0,31.666666666666668,0.9772727272667486,0.0,0.0,0.0,False,,False
Haryana,2023,4421.0,4317.0,31.0,187.0,183.0,370.0,63.0,28.0,103.0,194.0,0.978609625663216,1.9786096256578685,0.4920634920556815,68.52380952272185,0.4444444444373898,3.079365079316201,0.2142857142857142,0.326086956521739,-0.2222222222222222,-0.2222222222222222,0.0,33.0,45.0,-18.0,-8.0,0.0,1.5199999999392,-0.5265822784796795,-0.2439024390184414,99.0,31.33333333333333,0.9641902215374591,0.0,0.0,0.0,False,,False
Haryana,2024,4421.0,4425.0,30.0,155.0,162.0,317.0,48.0,181.0,103.0,332.0,1.0451612903158378,2.045161290309386,0.6249999999869792,92.18749999807945,3.770833333254775,6.91666666652257,-0.1711229946524064,-0.1147540983606557,-0.2380952380952381,5.464285714285714,-0.032258064516129,-32.0,-21.0,-15.0,153.0,-1.0,0.9199999999632,-0.6075949367073226,-0.2682926829202856,64.0,30.666666666666668,0.9732916040257104,0.0,0.0,0.0,False,,False
Himachal Pradesh,2015,5567.0,4577.0,1127.0,359.0,774.0,1132.0,1502.0,69.0,119.0,1690.0,2.155988857932713,3.153203342609601,0.7503328894801928,3.0472703062562934,0.045938748335522,1.125166444739597,,,,,,,,,,,0.0,0.0,0.0,1502.0,1127.0,2.155988857932713,0.0,0.0,0.0,False,,False
Himachal Pradesh,2016,5567.0,4578.0,1125.0,352.0,779.0,1131.0,1508.0,67.0,122.0,1696.0,2.2130681818118947,3.213068181809054,0.7460212201586565,3.0358090185656263,0.0444297082227822,1.124668435012517,-0.0194986072423398,0.0064599483204135,0.0039946737683089,-0.0289855072463768,-0.0017746228926353,-7.0,5.0,6.0,-2.0,-2.0,0.0039946737683062,-0.0194986072422855,-0.0017746228926337,1505.0,1126.0,2.184528519872304,0.0,0.0,0.0,False,,False
Himachal Pradesh,2017,5567.0,4577.0,1124.0,359.0,777.0,1136.0,1501.0,68.0,120.0,1689.0,2.1643454038936927,3.164345403890908,0.7488341105924392,3.0493004663537318,0.0453031312458059,1.1252498334436207,0.0198863636363635,-0.0025673940949936,-0.0046419098143235,0.0149253731343284,-0.0008888888888889,7.0,-2.0,-7.0,1.0,-1.0,-0.0006657789613843,0.0,-0.0026619343389506,1503.6666666666667,1125.3333333333333,2.1778008145461,0.0,0.0,0.0,False,,False
Himachal Pradesh,2018,5567.0,4577.0,1125.0,358.0,774.0,1133.0,1502.0,71.0,120.0,1692.0,2.1620111731783185,3.1648044692649027,0.7490013315574241,3.0472703062562934,0.0472703062582907,1.126498002662366,-0.0027855153203342,-0.0038610038610038,0.0006662225183211,0.0441176470588235,0.0008896797153024,-1.0,-3.0,1.0,3.0,1.0,0.0,-0.0027855153203265,-0.0017746228926337,1503.6666666666667,1124.6666666666667,2.1798082529613017,0.0,0.0,0.0,False,,False
Himachal Pradesh,2019,5567.0,4577.0,1123.0,366.0,767.0,1133.0,1500.0,70.0,118.0,1688.0,2.095628415294821,3.0956284152920883,0.7486666666661675,3.051333333331299,0.0466666666666355,1.1253333333325832,0.0223463687150837,-0.0090439276485788,-0.0013315579227696,-0.0140845070422535,-0.0017777777777777,8.0,-7.0,-2.0,-1.0,-2.0,-0.0013315579227687,0.0194986072422855,-0.0035492457852674,1501.0,1124.0,2.1406616641222773,0.0,0.0,0.0,False,,False
Himachal Pradesh,2020,5567.0,4578.0,1124.0,365.0,766.0,1131.0,1503.0,68.0,125.0,1695.0,2.098630136980552,3.098630136977812,0.7478376580168011,3.045908183630708,0.0452428476380271,1.1277445109772937,-0.0027322404371584,-0.0013037809647978,0.002,-0.0285714285714285,0.0008904719501334,-1.0,-1.0,3.0,-2.0,1.0,0.0006657789613843,0.016713091921959,-0.0026619343389506,1501.6666666666667,1124.0,2.1187565751512305,0.0,0.0,0.0,False,,False
Himachal Pradesh,2021,5567.0,4577.0,1144.0,366.0,771.0,1137.0,1466.0,70.0,130.0,1665.0,2.106557377043425,3.1065573770406925,0.7803547066843245,3.1221009549774066,0.0477489768076072,1.1357435197809442,0.0027397260273973,0.0065274151436032,-0.0246174318030605,0.0294117647058822,0.0177935943060498,1.0,5.0,-37.0,2.0,20.0,-0.0239680426098375,0.0194986072422855,0.0150842945873867,1489.6666666666667,1130.3333333333333,2.100271976439599,0.0,0.0,0.0,False,,False
Himachal Pradesh,2022,5567.0,4578.0,1144.0,362.0,771.0,1133.0,1458.0,70.0,131.0,1659.0,2.129834254137763,3.1298342541350004,0.7846364883396539,3.1399176954710977,0.0480109739368669,1.1378600823037464,-0.0109289617486338,0.0,-0.0054570259208731,0.0,0.0,-4.0,0.0,-8.0,0.0,0.0,-0.0292942743009125,0.0083565459609795,0.0150842945873867,1475.6666666666667,1137.3333333333333,2.11167392272058,0.0,0.0,0.0,False,,False
Himachal Pradesh,2023,5567.0,4579.0,1144.0,370.0,776.0,1146.0,1461.0,71.0,135.0,1667.0,2.097297297291629,3.097297297288926,0.783025325119245,3.134154688567328,0.0485968514715615,1.1409993155365223,0.022099447513812,0.0064850843060959,0.0020576131687242,0.0142857142857142,0.0,8.0,5.0,3.0,1.0,0.0,-0.0272969374167594,0.0306406685235915,0.0150842945873867,1461.6666666666667,1144.0,2.1112296428242723,0.0,0.0,0.0,False,,False
Himachal Pradesh,2024,5567.0,4582.0,1147.0,369.0,780.0,1149.0,1461.0,71.0,133.0,1665.0,2.1138211382056538,3.1138211382029435,0.7850787132095927,3.136208076657676,0.0485968514715615,1.1396303901429572,-0.0027027027027026,0.0051546391752577,0.0,0.0,0.0026223776223777,-1.0,4.0,0.0,0.0,3.0,-0.0272969374167594,0.027855153203265,0.0177462289263374,1460.0,1145.0,2.113650896545016,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2015,20.0,114.0,134.0,754.0,1159.0,405.0,1077.0,868.0,2981.0,3189.0,1.5371352785125505,0.5371352785138764,0.1244196843081481,0.1058495821726036,0.8059424326826314,2.961002785512571,,,,,,,,,,,0.0,0.0,0.0,1077.0,134.0,1.5371352785125505,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2016,22.0,101.0,124.0,757.0,1177.0,420.0,1078.0,858.0,2980.0,3199.0,1.5548216644629396,0.5548216644642605,0.1150278293134369,0.0936920222633639,0.7959183673462005,2.967532467529715,0.0039787798408488,0.0155306298533217,0.0009285051067779,-0.0115207373271889,-0.0746268656716417,3.0,18.0,1.0,-10.0,-10.0,0.0009285051067772,0.0039787798408435,-0.0746268656710848,1077.5,129.0,1.545978471487745,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2017,26.0,105.0,131.0,752.0,1165.0,413.0,1081.0,857.0,3039.0,3263.0,1.5492021276575143,0.5492021276588441,0.1211840888065483,0.0971322849212792,0.7927844588336792,3.018501387601278,-0.0066050198150594,-0.0101954120645709,0.0027829313543599,-0.0011655011655011,0.0564516129032257,-5.0,-12.0,3.0,-1.0,7.0,0.0037140204271089,-0.0026525198938956,-0.0223880597013254,1078.6666666666667,129.66666666666666,1.5470530235443347,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2018,36.0,121.0,157.0,713.0,1124.0,411.0,1091.0,835.0,3038.0,3295.0,1.576437587655573,0.5764375876569755,0.1439046746103172,0.1109074243811999,0.7653528872586935,3.020164986248377,-0.0518617021276596,-0.0351931330472102,0.0092506938020351,-0.0256709451575262,0.1984732824427482,-39.0,-41.0,10.0,-22.0,26.0,0.0129990714948811,-0.0543766578248615,0.1716417910434952,1083.3333333333333,137.33333333333334,1.5601537932586755,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2019,37.0,97.0,135.0,720.0,1090.0,370.0,1071.0,817.0,2774.0,3028.0,1.5138888888867863,0.5138888888881752,0.1260504201679495,0.0905695611577118,0.7628384687201094,2.827264239026305,0.0098176718092566,-0.0302491103202846,-0.0183318056828597,-0.0215568862275449,-0.1401273885350318,7.0,-34.0,-20.0,-18.0,-22.0,-0.0055710306406633,-0.0450928381962266,0.0074626865671084,1081.0,141.0,1.5465095347332911,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2020,38.0,82.0,120.0,736.0,1112.0,376.0,1074.0,818.0,2771.0,3028.0,1.5108695652153386,0.5108695652166972,0.1117318435753149,0.0763500931097985,0.7616387337050636,2.819366852883781,0.0222222222222221,0.0201834862385321,0.0028011204481792,0.0012239902080783,-0.1111111111111111,16.0,22.0,3.0,1.0,-15.0,-0.0027855153203316,-0.0238726790450611,-0.1044776119395188,1078.6666666666667,137.33333333333334,1.5337320139192323,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2021,37.0,88.0,125.0,733.0,1134.0,401.0,1075.0,821.0,2768.0,3023.0,1.5470668485654202,0.5470668485667843,0.1162790697673337,0.0818604651162029,0.7637209302318477,2.812093023253198,-0.0040760869565217,0.0197841726618706,0.0009310986964619,0.0036674816625916,0.0416666666666667,-3.0,22.0,1.0,3.0,5.0,-0.0018570102135544,-0.0278514588859047,-0.0671641791039763,1073.3333333333333,126.66666666666669,1.5239417675558482,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2022,37.0,98.0,136.0,733.0,1134.0,400.0,1094.0,832.0,2763.0,3026.0,1.5470668485654202,0.5457025920865679,0.124314442413049,0.0895795246799912,0.7605118829974767,2.765996343690342,0.0,0.0,0.0176744186046511,0.0133982947624846,0.088,0.0,0.0,19.0,11.0,11.0,0.0157845868152128,-0.0278514588859047,0.0149253731342169,1081.0,127.0,1.535001087448726,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2023,40.0,95.0,134.0,738.0,1126.0,388.0,1095.0,833.0,2771.0,3033.0,1.525745257450507,0.5257452574518622,0.1223744292236325,0.0867579908675006,0.7607305936066112,2.7698630136961007,0.0068212824010913,-0.0070546737213403,0.0009140767824498,0.0012019230769231,-0.0147058823529411,5.0,-8.0,1.0,1.0,-2.0,0.01671309192199,-0.0212201591511654,0.0,1088.0,131.66666666666666,1.5399596515271157,0.0,0.0,0.0,False,,False
Jammu & Kashmir,2024,41.0,102.0,143.0,729.0,1128.0,399.0,1097.0,831.0,1273.0,1539.0,1.547325102878536,0.5473251028799077,0.1303555150409021,0.0929808568823218,0.7575205104824453,1.4029170464891496,-0.0121951219512195,0.0017761989342806,0.0018264840182649,-0.0024009603841537,0.0671641791044777,-9.0,2.0,2.0,-2.0,9.0,0.0185701021355445,-0.033156498673696,0.0671641791039763,1095.3333333333333,137.66666666666666,1.5400457362981543,0.0,0.0,0.0,False,,False
Jharkhand,2015,7972.0,7970.0,2239.0,716.0,586.0,1302.0,116.0,100.0,363.0,579.0,0.8184357541888011,1.8184357541874048,19.30172413776464,68.70689655113183,0.8620689655098097,4.991379310301799,,,,,,,,,,,0.0,0.0,0.0,116.0,2239.0,0.8184357541888011,0.0,0.0,0.0,False,,False
Jharkhand,2016,7972.0,7970.0,2239.0,670.0,583.0,1253.0,110.0,102.0,352.0,565.0,0.8701492537300446,1.870149253728552,20.35454545436041,72.45454545388678,0.9272727272642974,5.136363636316942,-0.0642458100558659,-0.0051194539249146,-0.0517241379310344,0.02,0.0,-46.0,-3.0,-6.0,2.0,0.0,-0.0517241379305885,-0.0642458100557761,0.0,113.0,2239.0,0.8442925039594229,0.0,0.0,0.0,False,,False
Jharkhand,2017,7972.0,7970.0,2239.0,696.0,584.0,1281.0,127.0,121.0,368.0,616.0,0.8390804597689093,1.840517241376666,17.6299212597037,62.75590551131688,0.952755905504309,4.850393700749209,0.0388059701492538,0.0017152658662091,0.1545454545454545,0.1862745098039215,0.0,26.0,1.0,17.0,19.0,0.0,0.094827586206079,-0.0279329608938157,0.0,117.66666666666669,2239.0,0.8425551558959183,0.0,0.0,0.0,False,,False
Jharkhand,2018,7972.0,7970.0,2239.0,705.0,579.0,1285.0,127.0,146.0,380.0,653.0,0.821276595743516,1.8226950354584075,17.6299212597037,62.75590551131688,1.1496062992035463,5.141732283424081,0.0129310344827586,-0.0085616438356164,0.0,0.2066115702479338,0.0,9.0,-5.0,0.0,25.0,0.0,0.094827586206079,-0.0153631284915986,0.0,121.33333333333331,2239.0,0.8435021030808233,0.0,0.0,0.0,False,,False
Jharkhand,2019,7972.0,7970.0,2239.0,736.0,584.0,1320.0,131.0,144.0,369.0,643.0,0.7934782608684872,1.7934782608671285,17.091603053304645,60.83969465602413,1.099236641212983,4.908396946527417,0.0439716312056737,0.008635578583765,0.0314960629921259,-0.0136986301369863,0.0,31.0,5.0,4.0,-2.0,0.0,0.1293103448264714,0.0279329608938157,0.0,128.33333333333334,2239.0,0.8179451054603041,0.0,0.0,0.0,False,,False
Jharkhand,2020,7972.0,7970.0,2239.0,700.0,580.0,1280.0,132.0,125.0,406.0,663.0,0.8285714285702449,1.8285714285688164,16.962121211992713,60.37878787833047,0.946969696962523,5.022727272689222,-0.0489130434782608,-0.0068493150684931,0.0076335877862594,-0.1319444444444444,0.0,-36.0,-4.0,1.0,-19.0,0.0,0.1379310344815695,-0.0223463687150525,0.0,130.0,2239.0,0.8144420950607493,0.0,0.0,0.0,False,,False
Jharkhand,2021,7972.0,7970.0,2239.0,690.0,586.0,1276.0,131.0,126.0,382.0,640.0,0.8492753623176098,1.8492753623161604,17.091603053304645,60.83969465602413,0.96183206106136,4.885496183168813,-0.0142857142857142,0.0103448275862068,-0.0075757575757575,0.008,0.0,-10.0,6.0,-1.0,1.0,0.0,0.1293103448264714,-0.0363128491619604,0.0,131.33333333333334,2239.0,0.8237750172521139,0.0,0.0,0.0,False,,False
Jharkhand,2022,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,387.0,652.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.9770992366032285,0.0434782608695651,-0.030716723549488,0.0,0.0555555555555555,0.0,30.0,-18.0,0.0,7.0,0.0,0.1293103448264714,0.0055865921787631,0.0,131.33333333333334,2239.0,0.8222452265918827,0.0,0.0,0.0,False,,False
Jharkhand,2023,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,390.0,655.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.999999999961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293103448264714,0.0055865921787631,0.0,131.0,2239.0,0.8090177133643989,0.0,0.0,0.0,False,,False
Jharkhand,2024,7972.0,7970.0,2239.0,720.0,568.0,1288.0,131.0,133.0,390.0,655.0,0.7888888888877932,1.7888888888864043,17.091603053304645,60.83969465602413,1.015267175564769,4.999999999961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293103448264714,0.0055865921787631,0.0,131.0,2239.0,0.7888888888877932,0.0,0.0,0.0,False,,False
Karnataka,2015,19179.0,19050.0,3073.0,1476.0,793.0,2269.0,907.0,276.0,409.0,1592.0,0.5372628726283623,1.537262872627685,3.3880926130061875,21.00330760747409,0.3042998897460812,1.7552370452020338,,,,,,,,,,,0.0,0.0,0.0,907.0,3073.0,0.5372628726283623,0.0,0.0,0.0,False,1,True
Karnataka,2016,19179.0,19050.0,3073.0,1495.0,793.0,2288.0,905.0,275.0,400.0,1581.0,0.5304347826083409,1.530434782607672,3.3955801104934857,21.04972375688282,0.3038674033145813,1.7469613259649206,0.0128726287262872,0.0,-0.002205071664829,-0.0036231884057971,0.0,19.0,0.0,-2.0,-1.0,0.0,-0.0022050716648266,0.0128726287262785,0.0,906.0,3073.0,0.5338488276183515,1.0,2016.0,81.0,True,0,True
Karnataka,2017,19179.0,19050.0,3073.0,1501.0,793.0,2294.0,905.0,274.0,400.0,1579.0,0.5283144570282956,1.5283144570276297,3.3955801104934857,21.04972375688282,0.302762430938892,1.7447513812135418,0.0040133779264213,0.0,0.0,-0.0036363636363636,0.0,6.0,0.0,0.0,-1.0,0.0,-0.0022050716648266,0.0169376693766822,0.0,905.6666666666666,3073.0,0.5320040374216662,0.0,0.0,0.0,False,1,True
Karnataka,2018,19179.0,19050.0,3073.0,1505.0,769.0,2274.0,872.0,251.0,403.0,1527.0,0.5109634551491622,1.5109634551484976,3.524082568803298,21.846330275204306,0.2878440366969176,1.7511467889888177,0.0026648900732844,-0.030264817150063,-0.03646408839779,-0.083941605839416,0.0,4.0,-24.0,-33.0,-23.0,0.0,-0.0385887541344668,0.0196476964769514,0.0,894.0,3073.0,0.5232375649285995,1.0,2018.0,6.0,True,,False
Karnataka,2019,19179.0,19050.0,3073.0,1511.0,752.0,2263.0,871.0,238.0,390.0,1499.0,0.4976836532094654,1.4976836532088036,3.52812858782603,21.871412169894523,0.273249138920467,1.7210103329486557,0.003986710963455,-0.0221066319895968,-0.0011467889908256,-0.0517928286852589,0.0,6.0,-17.0,-1.0,-13.0,0.0,-0.0396912899668801,0.0237127371273552,0.0,882.6666666666666,3073.0,0.5123205217956411,0.0,0.0,0.0,False,,False
Karnataka,2020,19179.0,19050.0,3073.0,1516.0,743.0,2259.0,872.0,212.0,393.0,1477.0,0.4901055408967743,1.4901055408961148,3.524082568803298,21.846330275204306,0.243119266054767,1.6938073394475988,0.0033090668431501,-0.011968085106383,0.0011481056257176,-0.1092436974789915,0.0,5.0,-9.0,1.0,-26.0,0.0,-0.0385887541344668,0.0271002710026916,0.0,871.6666666666666,3073.0,0.4995842164184673,0.0,0.0,0.0,False,,False
